iers_name, num_cln, num_outl, outl_ra, outl_dec, ra, dec, pmra, pmdec, pmra_err, pmdec_err, pmra_pmdec_cor
0018+715,   4,   1,   1,   0,   5.262,  71.839,,,,,
0018+729,   4,   1,   1,   0,   5.364,  73.212,,,,,
0019+058, 382,  21,  13,  12,   5.635,   6.135,  +0.00044,  -0.00118, 0.00194, 0.00258,-0.04914
0019+451,   5,   0,   0,   0,   5.528,  45.426,  +0.00653,  -0.00435, 0.00622, 0.01674, 0.03582
0020+446,   5,   0,   0,   0,   5.898,  44.943,  -0.00435,  +0.00355, 0.01169, 0.03388, 0.28286
0021+243,   6,   1,   0,   1,   6.114,  24.657,  -0.01051,  -0.00038, 0.01029, 0.01704,-0.07928
0021+464,   5,   0,   0,   0,   6.090,  46.735,  +0.01348,  +0.01793, 0.01202, 0.04053, 0.07171
0021-084,   7,   0,   0,   0,   6.003,  -8.186,  +0.00445,  +0.07646, 0.02340, 0.05409, 0.01411
0022+390,   4,   1,   1,   0,   6.359,  39.327,,,,,
0022-044,   7,   0,   0,   0,   6.192,  -4.200,  -0.00608,  +0.00204, 0.00630, 0.01363,-0.20078
0022-227,   4,   1,   1,   0,   6.351, -22.463,,,,,
0022-423,   5,   7,   6,   4,   6.179, -42.034,  +0.13708,  -0.02003, 0.10278, 0.08351,-0.46421
0023-263,   5,   0,   0,   0,   6.455, -26.037,  +0.04929,  -0.00348, 0.05598, 0.13312, 0.36731
0023-354,   8,   1,   1,   0,   6.568, -35.214,  +0.14757,  -0.03751, 0.07436, 0.18258, 0.58199
0024+092,   5,   0,   0,   0,   6.774,   9.499,  +0.07704,  +0.08897, 0.02888, 0.03954, 0.15240
0024+224,   7,   0,   0,   0,   6.814,  22.699,  -0.00894,  -0.02579, 0.01444, 0.01881,-0.03378
0024+597,   4,   1,   1,   0,   6.764,  59.981,,,,,
0024-114,   4,   1,   1,   0,   6.714, -11.215,,,,,
0025+197, 125,   7,   5,   4,   7.124,  20.007,  -0.00696,  -0.00456, 0.00358, 0.00543,-0.05916
0025+449,   5,   0,   0,   0,   6.926,  45.249,  +0.21511,  -0.15819, 0.14980, 0.29736,-0.44158
0026+048,   4,   2,   2,   0,   7.265,   5.160,,,,,
0026+346,  10,   8,   8,   3,   7.309,  34.942,  -0.09469,  -0.07049, 0.05414, 0.05185, 0.33978
0026-015,   7,   0,   0,   0,   7.254,  -1.228,  -0.02655,  +0.02184, 0.02251, 0.03333, 0.23201
0027+056,  10,   0,   0,   0,   7.441,   5.911,  +0.00711,  -0.01119, 0.00704, 0.01344,-0.24643
0027+703,   5,   0,   0,   0,   7.560,  70.628,  -0.00481,  +0.02110, 0.00296, 0.01452,-0.01332
0027-024,   4,   1,   0,   1,   7.633,  -2.199,,,,,
0027-426,   5,   0,   0,   0,   7.573, -42.413,  +0.03544,  -0.14366, 0.03667, 0.16459, 0.05511
0028-396,   6,   0,   0,   0,   7.851, -39.380,  -0.14389,  -0.01524, 0.10031, 0.37546,-0.40068
0029-147,   5,   0,   0,   0,   7.985, -14.439,  -0.07536,  +0.11380, 0.05957, 0.12403,-0.42966
0030+196,   3,   2,   2,   0,   8.160,  19.898,,,,,
0032+612,   4,   1,   1,   0,   8.855,  61.509,,,,,
0032-011,   5,   0,   0,   0,   8.683,  -0.904,  -0.02474,  -0.07905, 0.04049, 0.08601, 0.09220
0033+142,   5,   0,   0,   0,   9.146,  14.568,  -0.01023,  -0.06777, 0.02968, 0.05298,-0.19472
0033+143,   5,   0,   0,   0,   8.934,  14.634,  -0.01548,  +0.06140, 0.02043, 0.04539, 0.05665
0033-088,   6,   0,   0,   0,   8.943,  -8.598,  -0.02151,  +0.03909, 0.01883, 0.04668,-0.25803
0034+078,   7,   0,   0,   0,   9.384,   8.137,  -0.01049,  +0.00008, 0.01514, 0.03106,-0.21621
0034+108,   5,   0,   0,   0,   9.359,  11.164,  +0.02323,  +0.00551, 0.01016, 0.02060,-0.28869
0034-220,   4,   1,   0,   1,   9.312, -21.757,,,,,
0035+121,   5,   0,   0,   0,   9.575,  12.459,  -0.02396,  +0.05993, 0.02978, 0.06099,-0.40220
0035+238,   5,   0,   0,   0,   9.493,  24.120,  +0.06254,  +0.00608, 0.12626, 0.25069,-0.58112
0035+367,   5,   0,   0,   0,   9.442,  36.986,  -0.05805,  -0.00408, 0.03931, 0.05545, 0.27024
0035+413,  51,   5,   4,   2,   9.604,  41.618,  -0.00326,  +0.00700, 0.00373, 0.00635,-0.00104
0035-024,   5,   0,   0,   0,   9.586,  -2.128,  +0.04163,  +0.01624, 0.01444, 0.03197,-0.44228
0035-037,   7,   0,   0,   0,   9.587,  -3.500,  +0.01859,  +0.00912, 0.01245, 0.02688,-0.34785
0035-252, 111,   9,   6,   5,   9.561, -24.984,  -0.00076,  -0.00868, 0.00315, 0.00734,-0.17290
0036-099,   5,   0,   0,   0,   9.776,  -9.713,  -0.02452,  -0.00024, 0.03434, 0.08699,-0.02351
0036-191,   5,   0,   0,   0,   9.821, -18.902,  -0.00565,  +0.32886, 0.05298, 0.14468, 0.12385
0036-216,   6,   0,   0,   0,   9.625, -21.334,  +0.06871,  +0.24137, 0.05307, 0.10389, 0.35728
0037+011,   5,   0,   0,   0,  10.056,   1.430,  -0.03405,  -0.07997, 0.02100, 0.04299, 0.09683
0037+094,   5,   0,   0,   0,  10.076,   9.712,  -0.03497,  -2.26807, 0.62493, 1.59249,-0.49053
0037+139,   9,   0,   0,   0,   9.915,  14.199,  +0.00154,  +0.00445, 0.00899, 0.01496,-0.32498
0037+487,   5,   0,   0,   0,   9.946,  49.009,  -0.00053,  -0.02776, 0.00623, 0.01792, 0.16392
0037-329,   5,   1,   1,   0,  10.073, -32.724,  -0.01094,  +0.02220, 0.05598, 0.14043,-0.32282
0037-593,  10,   2,   2,   0,  10.033, -59.065,  +0.02350,  -0.04526, 0.05915, 0.12793,-0.12016
0038+133,   4,   1,   1,   0,  10.322,  13.658,,,,,
0038-019,   5,   0,   0,   0,  10.358,  -1.721,  +0.11007,  +0.21965, 0.09289, 0.24220,-0.51836
0038-020,   5,   1,   1,   1,  10.240,  -1.776,  -0.01131,  +0.03598, 0.00638, 0.01370,-0.33450
0038-326,  18,   0,   0,   0,  10.128, -32.422,  +0.06944,  +0.09639, 0.04383, 0.12912,-0.44104
0039+230,  20,   5,   3,   3,  10.519,  23.334,  -0.00786,  +0.01755, 0.00881, 0.01525,-0.10393
0039+568,   5,   1,   1,   0,  10.581,  57.143,  -0.01381,  -0.01186, 0.00484, 0.01415, 0.35561
0040+098,   3,   2,   2,   0,  10.685,  10.164,,,,,
0041+677,   5,   0,   0,   0,  11.211,  68.051,  +0.00030,  +0.00557, 0.00607, 0.02219,-0.14853
0042+186,   5,   0,   0,   0,  11.176,  18.918,  -0.03796,  -0.00911, 0.02768, 0.07186, 0.47930
0042-373,   4,   2,   2,   0,  11.300, -37.097,,,,,
0043+246,   5,   0,   0,   0,  11.533,  24.942,  +0.01143,  -0.02045, 0.00758, 0.01494, 0.04706
0044+030,   8,   0,   0,   0,  11.775,   3.332,  -0.01216,  +0.18906, 0.03831, 0.09193,-0.29481
0044+387,   4,   1,   1,   0,  11.698,  39.013,,,,,
0044+566,   3,   2,   2,   0,  11.752,  56.962,,,,,
0044-846,   2,   4,   4,   0,  11.111, -84.378,,,,,
0045+243,   5,   0,   0,   0,  11.933,  24.588,  +0.01568,  -0.06445, 0.01528, 0.03719,-0.72598
0046+063,   5,   2,   1,   1,  12.245,   6.668,  +0.01634,  -0.01879, 0.03574, 0.07131, 0.24400
0046+511,   8,   1,   0,   1,  12.408,  51.470,  -0.01499,  +0.01382, 0.00959, 0.02364,-0.23904
0046+861,   0,   5,   5,   0,  13.137,  86.462,,,,,
0046-315,   5,   0,   0,   0,  12.345, -31.274,  +0.12007,  -0.11415, 0.04886, 0.13955,-0.59725
0047+023,  46,   0,   0,   0,  12.430,   2.618,  -0.00768,  +0.00980, 0.00534, 0.01171,-0.28611
0047-051,   5,   0,   0,   0,  12.590,  -4.872,  -0.00398,  +0.02424, 0.01700, 0.03685,-0.28137
0047-579,  24,  15,  15,   0,  12.498, -57.641,  -0.01434,  +0.02711, 0.00697, 0.02114, 0.32325
0048+447,   4,   1,   1,   0,  12.902,  44.993,,,,,
0048-071,   5,   0,   0,   0,  12.784,  -6.834,  +0.00843,  -0.00526, 0.00605, 0.01395,-0.27680
0048-097,1801, 123,  87,  57,  12.672,  -9.485,  -0.00186,  -0.00446, 0.00071, 0.00087,-0.08155
0048-427, 168,  27,  22,  12,  12.790, -42.443,  +0.00525,  -0.00177, 0.00382, 0.00948, 0.04410
0049+003,   5,   0,   0,   0,  13.023,   0.594,  -0.12078,  +0.03265, 0.15394, 0.32098,-0.29023
0049+437,   5,   0,   0,   0,  13.116,  44.048,  -0.01319,  -0.00179, 0.00987, 0.02104,-0.10273
0050-287,   5,   0,   0,   0,  13.219, -28.432,  -0.02438,  +0.16404, 0.04121, 0.11513,-0.62956
0051+679,   4,   1,   1,   0,  13.573,  68.186,,,,,
0051+706,   4,   1,   1,   0,  13.574,  70.899,,,,,
0051-077,   5,   0,   0,   0,  13.402,  -7.458,  -0.11403,  +0.08472, 0.04942, 0.10627,-0.08686
0052-125,   5,   0,   0,   0,  13.799, -12.299,  -0.01684,  +0.00742, 0.01181, 0.02863,-0.28912
0052-201,   5,   0,   0,   0,  13.637, -19.884,  +0.04934,  +0.02191, 0.03324, 0.08126,-0.07115
0054+078,   6,   0,   0,   0,  14.328,   8.094,  -0.48430,  +0.52368, 0.54393, 1.08289,-0.12934
0054+161, 183,   7,   5,   5,  14.230,  16.420,  -0.00309,  -0.00083, 0.00396, 0.00550, 0.02517
0054-006,   8,   0,   0,   0,  14.321,  -0.409,  +0.01466,  +0.06934, 0.02412, 0.04112, 0.22536
0055+060,   4,   2,   2,   0,  14.641,   6.335,,,,,
0055+329,   5,   0,   0,   0,  14.634,  33.188,  -0.03436,  -0.00522, 0.01354, 0.03383,-0.18723
0055-059, 123,  12,   3,   9,  14.521,  -5.665,  -0.00519,  +0.00798, 0.00426, 0.00778,-0.19538
0055-328,   5,   0,   0,   0,  14.509, -32.572,  -0.00716,  +0.04289, 0.02048, 0.06674,-0.40708
0055-340,   6,   0,   0,   0,  14.565, -33.799,  +0.04990,  -0.31083, 0.04396, 0.15455,-0.13544
0056+579,   5,   0,   0,   0,  14.968,  58.207,  -0.01089,  +0.00141, 0.01646, 0.02986, 0.12790
0056-001,  20,   2,   1,   2,  14.773,   0.114,  +0.01674,  -0.04105, 0.00659, 0.01232,-0.29488
0056-187,   5,   0,   0,   0,  14.655, -18.494,  -1.53724,  +0.34912, 1.75930, 4.57385,-0.72273
0056-572,  12,   4,   4,   1,  14.694, -56.987,  -0.01730,  +0.01816, 0.01343, 0.03607, 0.33637
0057+334,   5,   0,   0,   0,  15.160,  33.752,  +0.01625,  +0.05970, 0.01606, 0.03926,-0.13181
0057+678,   0,   5,   5,   2,  15.215,  68.139,,,,,
0058+498,   5,   0,   0,   0,  15.321,  50.079,  +0.00104,  +0.00772, 0.04502, 0.06932,-0.56105
0059+163,   7,   0,   0,   0,  15.490,  16.661,  +0.00098,  +0.01818, 0.03026, 0.12673,-0.37414
0059+581,1715,1306,1146, 346,  15.691,  58.403,  -0.00166,  -0.00199, 0.00016, 0.00034,-0.03616
0059-287,   3,   2,   0,   2,  15.468, -28.522,,,,,
0100-270,   5,   0,   0,   0,  15.735, -26.777,  -0.06273,  +0.10678, 0.06125, 0.14393,-0.55982
0101+113,   5,   0,   0,   0,  16.044,  11.571,  -0.03655,  -0.02313, 0.03535, 0.06702,-0.04352
0101-126,   5,   0,   0,   0,  15.938, -12.379,  +0.19448,  -0.82613, 0.29092, 0.73580,-0.68885
0102+480,   5,   0,   0,   0,  16.458,  48.318,  +0.00195,  +0.01433, 0.00301, 0.00816,-0.09829
0102+511,   5,   0,   0,   0,  16.373,  51.430,  +0.08231,  -0.06635, 0.04256, 0.05595,-0.50105
0102-245,   5,   0,   0,   0,  16.243, -24.275,  +0.00231,  -0.03573, 0.00846, 0.02342,-0.32007
0103+057,   7,   0,   0,   0,  16.497,   6.016,  +0.13306,  +0.08781, 0.07285, 0.14380,-0.30433
0103+127,   7,   0,   0,   0,  16.639,  13.001,  -0.07713,  +0.08866, 0.02310, 0.05008,-0.57424
0103+253,   5,   0,   0,   0,  16.546,  25.658,  +0.00835,  +0.01409, 0.01913, 0.04415,-0.81956
0103+337,   4,   1,   0,   1,  16.501,  34.034,,,,,
0103-021,   3,   2,   2,   0,  16.596,  -1.927,,,,,
0104+195,   5,   0,   0,   0,  16.719,  19.851,  -0.02412,  +0.01626, 0.01754, 0.03847,-0.42258
0104-035,   5,   0,   0,   0,  16.680,  -3.260,  -0.02340,  +0.00846, 0.01839, 0.04135,-0.13789
0104-275,  11,   2,   2,   1,  16.609, -27.303,  -0.00664,  -0.01008, 0.00415, 0.01291,-0.12427
0104-408,1508, 207, 169,  77,  16.688, -40.572,  +0.00107,  -0.00455, 0.00078, 0.00144, 0.03595
0105+129,   6,   0,   0,   0,  16.942,  13.201,  +0.01810,  +0.00797, 0.02717, 0.05151,-0.32273
0105+259,   5,   0,   0,   0,  16.950,  26.186,  +0.05395,  -0.08082, 0.03289, 0.09204,-0.69581
0105-008,   5,   0,   0,   0,  17.112,  -0.623,  +0.03577,  +0.07409, 0.03515, 0.05189, 0.32793
0106+013,1674, 265, 208, 128,  17.162,   1.583,  +0.01506,  +0.01331, 0.00074, 0.00095,-0.24238
0106+612,   4,   1,   1,   0,  17.443,  61.558,,,,,
0106+678,   5,   0,   0,   0,  17.554,  68.095,  +0.01052,  -0.04816, 0.01238, 0.02749,-0.06930
0107+069,   5,   0,   0,   0,  17.638,   7.245,  +0.02146,  -0.03187, 0.10753, 0.13555,-0.08736
0107-045,   6,   0,   0,   0,  17.629,  -4.259,  +0.00925,  -0.15755, 0.01997, 0.04764,-0.29323
0107-610,  49,   3,   3,   1,  17.314, -60.830,  -0.00382,  -0.00362, 0.00402, 0.01385, 0.04428
0108+388,   7,   6,   5,   2,  17.905,  39.108,  +0.00229,  +0.01621, 0.00827, 0.01109, 0.16895
0108-079,   5,   0,   0,   0,  17.708,  -7.695,  +0.00769,  +0.00479, 0.00596, 0.01357,-0.14707
0108-146,   7,   0,   0,   0,  17.770, -14.376,  +0.61578,  -4.14011, 1.42933, 2.91637,-0.18335
0108-170,   5,   0,   0,   0,  17.648, -16.808,  -0.01835,  +0.08923, 0.12186, 0.23911, 0.27090
0109+200,   5,   0,   0,   0,  18.042,  20.339,  +0.16662,  +0.09676, 0.10268, 0.20168, 0.14169
0109+224, 161,  16,  14,   4,  18.024,  22.744,  -0.00264,  -0.00671, 0.00145, 0.00235,-0.06954
0109+351,   5,   0,   0,   0,  18.054,  35.372,  +0.00892,  -0.00442, 0.00686, 0.01494,-0.26866
0109-135,   5,   0,   0,   0,  17.987, -13.284,  -0.03038,  +0.04275, 0.01427, 0.03735,-0.43789
0110+318,   5,   0,   0,   0,  18.210,  32.138,  +0.00350,  -0.01372, 0.00673, 0.01641,-0.09927
0110+495,  56,  13,  13,   1,  18.363,  49.807,  +0.00804,  +0.01164, 0.02660, 0.05974,-0.18985
0110-361,   6,   1,   1,   0,  18.316, -35.863,  +0.01188,  +0.01138, 0.01402, 0.02889,-0.34874
0110-668,   9,   4,   4,   0,  18.079, -66.579,  -0.00762,  -0.05397, 0.01654, 0.06279, 0.30072
0111+021, 287,   5,   4,   3,  18.430,   2.371,  +0.01218,  +0.00708, 0.00205, 0.00211,-0.74648
0111+131,   5,   0,   0,   0,  18.477,  13.415,  +0.01581,  +0.03879, 0.04281, 0.05295,-0.10016
0112+131,   5,   0,   0,   0,  18.720,  13.427,  +0.02120,  -0.27276, 0.29899, 0.32607,-0.02867
0112-017,  33,   4,   4,   0,  18.821,  -1.451,  -0.00761,  -0.00081, 0.00584, 0.00677,-0.13006
0112-245,   5,   0,   0,   0,  18.739, -24.329,  -0.01381,  +0.14047, 0.04010, 0.10670, 0.16675
0113+241,   5,   0,   0,   0,  19.159,  24.382,  +0.02988,  -0.00543, 0.02617, 0.04485,-0.03537
0113-118,  34,   3,   3,   0,  19.052, -11.604,  -0.00984,  +0.00605, 0.00506, 0.00595,-0.38583
0113-283,   9,   0,   0,   0,  18.850, -28.082,  -0.01866,  +0.02087, 0.01132, 0.02808,-0.24525
0113-310,   6,   0,   0,   0,  18.944, -30.822,  +0.00016,  -0.09529, 0.01766, 0.04910,-0.49422
0114+140,   8,   0,   0,   0,  19.355,  14.303,  -0.01141,  +0.04293, 0.01947, 0.02005, 0.10906
0114-211,   6,   0,   0,   0,  19.214, -20.869,  +0.95141,  +0.65314, 0.56844, 0.73102,-0.29329
0115+027,   7,   0,   0,   0,  19.577,   2.968,  +0.01109,  -0.04499, 0.08651, 0.11211,-0.20357
0115-214, 312,   9,   7,   5,  19.453, -21.185,  +0.02560,  -0.10818, 0.00905, 0.01405,-0.08193
0116+082,   2,   4,   3,   4,  19.755,   8.499,,,,,
0116+319,   3,   4,   4,   1,  19.896,  32.181,,,,,
0116-219,  97,   9,   7,   3,  19.739, -21.692,  -0.00116,  +0.00248, 0.00413, 0.00590,-0.10700
0118+111,   7,   0,   0,   0,  20.371,  11.450,  +0.00374,  -0.02410, 0.02712, 0.04172,-0.20364
0118-272,  24,   2,   2,   0,  20.132, -27.024,  +0.00271,  +0.01526, 0.00777, 0.01815,-0.41275
0118-283,   5,   0,   0,   0,  20.253, -28.106,  +0.04089,  +0.06705, 0.01867, 0.04993,-0.19714
0119+041,1750, 123,  94,  54,  20.487,   4.374,  -0.00451,  -0.00372, 0.00053, 0.00117,-0.13523
0119+115,1436, 324, 160, 234,  20.423,  11.831,  +0.00698,  +0.02779, 0.00072, 0.00140, 0.00533
0119+247,   6,   0,   0,   0,  20.662,  25.042,  -0.00189,  -0.01126, 0.00309, 0.00668, 0.01478
0119+296,   5,   0,   0,   0,  20.689,  29.904,  +0.01113,  +0.01732, 0.02065, 0.04622,-0.13062
0119-011,   5,   0,   0,   0,  20.573,  -0.938,  -0.02265,  +0.02814, 0.02632, 0.07131,-0.50825
0120+259,   5,   0,   0,   0,  20.929,  26.256,  -0.00419,  +0.02818, 0.00493, 0.01280,-0.27067
0120+304,   5,   0,   0,   0,  20.760,  30.735,  -0.03455,  -0.03114, 0.01898, 0.04488, 0.00888
0121+560,   4,   2,   1,   1,  21.108,  56.314,,,,,
0122+278,   3,   2,   2,   0,  21.233,  28.086,,,,,
0122+470,   5,   0,   0,   0,  21.282,  47.301,  +0.00345,  +0.02007, 0.02453, 0.04790, 0.07858
0122+705,   3,   2,   2,   0,  21.533,  70.781,,,,,
0122-003,  11,   0,   0,   0,  21.370,  -0.099,  +0.01839,  +0.02582, 0.00749, 0.01520,-0.23672
0122-260,   5,   0,   0,   0,  21.328, -25.818,  +0.00806,  +0.00732, 0.02284, 0.06442,-0.27395
0122-345,   7,   0,   0,   0,  21.089, -34.273,  +0.01081,  -0.04680, 0.02999, 0.09430,-0.18310
0122-514,   9,   2,   2,   0,  21.239, -51.221,  -0.00126,  +0.01332, 0.03130, 0.13468,-0.67338
0123+257,  34,   3,   2,   1,  21.678,  25.984,  +0.00092,  -0.01163, 0.00553, 0.01207,-0.02340
0123+731,   2,   3,   3,   0,  21.770,  73.387,,,,,
0123-226,   5,   0,   0,   0,  21.563, -22.376,  +0.00801,  -0.04693, 0.02131, 0.05246,-0.55371
0124-155,   5,   0,   0,   0,  21.641, -15.309,  -0.01452,  +0.03319, 0.02307, 0.05534,-0.02783
0125+487,   4,   1,   1,   0,  22.034,  49.018,,,,,
0125+628,   5,   0,   0,   0,  22.127,  63.108,  -0.01866,  -0.01143, 0.00906, 0.01276,-0.34328
0127+084,   8,   1,   0,   1,  22.615,   8.713,  -0.00870,  -0.03028, 0.00757, 0.01737,-0.34096
0127+145,   8,   0,   0,   0,  22.481,  14.780,  -0.00741,  +0.01655, 0.01519, 0.02694,-0.28810
0128+383,   5,   0,   0,   0,  22.861,  38.578,  -0.02063,  -0.02103, 0.01757, 0.03920, 0.04909
0129+220,   5,   0,   0,   0,  23.013,  22.281,  +0.03096,  -0.00866, 0.01808, 0.03550,-0.14947
0129+431,   4,   1,   1,   0,  23.184,  43.426,,,,,
0130+691,   2,   3,   3,   0,  23.670,  69.420,,,,,
0130-171,  43,   0,   0,   0,  23.181, -16.913,  -0.00312,  -0.00244, 0.00453, 0.00519, 0.09434
0130-447,   4,   2,   2,   1,  23.254, -44.512,,,,,
0131-001,   3,   2,   2,   1,  23.553,   0.063,,,,,
0131-522, 382, 106,  94,  18,  23.274, -52.001,  -0.00733,  +0.03582, 0.00325, 0.00757, 0.22556
0132-389,   6,   0,   0,   0,  23.633, -38.726,  +0.02407,  -0.16407, 0.02591, 0.08663,-0.18597
0133+476,1656, 579, 487, 171,  24.244,  47.858,  +0.00131,  +0.00314, 0.00029, 0.00051,-0.11360
0133-204,   5,   0,   0,   0,  23.906, -20.146,  -0.00098,  -0.00142, 0.00535, 0.01370,-0.05371
0133-410,   5,   0,   0,   0,  24.012, -40.747,  +0.77371,  +0.13909, 0.35616, 0.27012, 0.49400
0134+215,   5,   0,   0,   0,  24.315,  21.762,  -0.07437,  +0.05853, 0.02842, 0.03634, 0.23528
0134+311, 375,  11,   9,   3,  24.286,  31.377,  +0.00175,  +0.01348, 0.00233, 0.00418,-0.01598
